Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
US-1146,2022-12-28,2023-01-02,Standard Class,CG-24089,Customer 221,Home Office,United States,City 18,Michigan,Central,TEC-5333,Technology,Phones,Phones Product 94,382.13,8,0.15,73.55
US-1147,2023-01-10,2023-01-12,First Class,CG-82512,Customer 148,Consumer,United States,City 10,Nevada,West,TEC-7329,Furniture,Tables,Tables Product 65,353.55,10,0.25,18.48
US-1148,2023-04-07,2023-04-14,First Class,CG-83116,Customer 481,Consumer,United States,City 47,Washington,West,TEC-3363,Office Supplies,Binders,Binders Product 26,144.98,7,0.15,20.07
US-1149,2023-09-09,2023-09-16,Same Day,CG-78069,Customer 234,Consumer,United States,City 20,California,West,TEC-9446,Office Supplies,Binders,Binders Product 18,140.64,3,0.15,22.19
US-1150,2022-12-02,2022-12-05,Same Day,CG-83783,Customer 154,Home Office,United States,City 61,Virginia,East,TEC-1272,Office Supplies,Binders,Binders Product 48,58.55,5,0.25,5.06
US-1151,2022-12-06,2022-12-10,First Class,CG-95929,Customer 401,Home Office,United States,City 100,Tennessee,South,TEC-4728,Office Supplies,Paper,Paper Product 93,137.36,1,0.25,21.51
US-1152,2022-02-22,2022-02-27,Standard Class,CG-35006,Customer 10,Consumer,United States,City 57,Virginia,East,TEC-6139,Office Supplies,Binders,Binders Product 54,98.95,4,0.0,12.57
US-1153,2022-06-05,2022-06-12,Standard Class,CG-28098,Customer 266,Home Office,United States,City 27,Virginia,East,TEC-6325,Furniture,Bookcases,Bookcases Product 85,491.65,10,0.2,27.7
US-1154,2023-05-05,2023-05-10,First Class,CG-98587,Customer 396,Corporate,United States,City 93,Illinois,Central,TEC-5331,Office Supplies,Binders,Binders Product 79,127.35,9,0.15,13.74
US-1155,2023-05-11,2023-05-17,Second Class,CG-74094,Customer 163,Consumer,United States,City 62,Ohio,Central,TEC-6714,Technology,Phones,Phones Product 72,456.46,5,0.15,93.55
US-1156,2022-10-08,2022-10-09,First Class,CG-20358,Customer 178,Corporate,United States,City 57,Alabama,South,TEC-5201,Furniture,Chairs,Chairs Product 96,423.81,3,0.15,47.7
US-1157,2023-05-06,2023-05-12,Second Class,CG-41779,Customer 26,Consumer,United States,City 86,Ohio,Central,TEC-9700,Technology,Phones,Phones Product 29,761.1,2,0.25,114.96
US-1158,2023-10-16,2023-10-22,Second Class,CG-10679,Customer 494,Corporate,United States,City 71,Nevada,West,TEC-3587,Technology,Phones,Phones Product 53,636.39,8,0.0,85.59
US-1159,2023-10-31,2023-11-07,Standard Class,CG-95498,Customer 294,Corporate,United States,City 30,Pennsylvania,East,TEC-9767,Furniture,Tables,Tables Product 95,348.62,5,0.0,26.08
US-1160,2022-02-08,2022-02-14,First Class,CG-14910,Customer 5,Corporate,United States,City 39,New York,East,TEC-2758,Technology,Computers,Computers Product 43,519.4,8,0.1,93.37
US-1161,2022-10-19,2022-10-21,Standard Class,CG-53343,Customer 84,Home Office,United States,City 94,North Carolina,South,TEC-8518,Furniture,Bookcases,Bookcases Product 83,177.27,8,0.15,29.02
US-1162,2022-09-21,2022-09-23,Same Day,CG-66059,Customer 264,Corporate,United States,City 42,Oregon,West,TEC-2421,Office Supplies,Paper,Paper Product 52,49.7,10,0.1,2.34
US-1163,2023-11-17,2023-11-20,Same Day,CG-40870,Customer 229,Corporate,United States,City 97,Virginia,East,TEC-5374,Technology,Phones,Phones Product 43,731.62,4,0.0,138.7
US-1164,2022-11-06,2022-11-07,Standard Class,CG-71000,Customer 158,Home Office,United States,City 21,Oregon,West,TEC-7642,Office Supplies,Art,Art Product 88,131.21,6,0.1,20.69
US-1165,2023-05-30,2023-06-01,Second Class,CG-72676,Customer 79,Corporate,United States,City 59,Oregon,West,TEC-7121,Office Supplies,Binders,Binders Product 54,99.39,10,0.1,6.58
US-1166,2023-12-20,2023-12-25,Same Day,CG-79228,Customer 361,Home Office,United States,City 47,Florida,East,TEC-2279,Office Supplies,Binders,Binders Product 73,103.79,10,0.0,8.24
US-1167,2022-04-25,2022-04-29,Standard Class,CG-99167,Customer 106,Consumer,United States,City 92,Florida,East,TEC-9008,Technology,Accessories,Accessories Product 12,695.02,6,0.25,99.14
US-1168,2023-06-07,2023-06-12,Standard Class,CG-83242,Customer 237,Home Office,United States,City 87,North Carolina,South,TEC-6049,Furniture,Chairs,Chairs Product 93,176.18,7,0.2,11.83
US-1169,2022-01-23,2022-01-27,First Class,CG-18357,Customer 278,Home Office,United States,City 8,Washington,West,TEC-2130,Furniture,Tables,Tables Product 61,361.94,2,0.0,20.79
US-1170,2022-02-02,2022-02-06,Same Day,CG-59479,Customer 193,Home Office,United States,City 11,Florida,East,TEC-9835,Furniture,Tables,Tables Product 18,176.67,7,0.15,15.86
US-1171,2023-11-01,2023-11-08,Standard Class,CG-12979,Customer 153,Home Office,United States,City 60,Virginia,East,TEC-9920,Furniture,Chairs,Chairs Product 55,336.74,3,0.1,20.11
US-1172,2023-06-29,2023-07-01,Standard Class,CG-14222,Customer 415,Corporate,United States,City 85,Virginia,East,TEC-7868,Furniture,Chairs,Chairs Product 79,229.34,3,0.15,20.48
US-1173,2022-01-17,2022-01-22,Standard Class,CG-42077,Customer 380,Home Office,United States,City 6,California,West,TEC-7590,Technology,Phones,Phones Product 57,210.38,1,0.2,16.75
US-1174,2022-08-28,2022-09-04,First Class,CG-85690,Customer 307,Home Office,United States,City 99,Washington,West,TEC-6253,Office Supplies,Paper,Paper Product 31,64.08,5,0.1,6.87
US-1175,2022-11-06,2022-11-11,Second Class,CG-92050,Customer 348,Corporate,United States,City 55,Virginia,East,TEC-9120,Technology,Accessories,Accessories Product 7,562.18,5,0.0,125.8
US-1176,2022-12-19,2022-12-21,First Class,CG-59343,Customer 95,Home Office,United States,City 97,Tennessee,South,TEC-9813,Office Supplies,Art,Art Product 61,142.88,7,0.2,15.77
US-1177,2022-09-04,2022-09-08,Second Class,CG-60910,Customer 125,Consumer,United States,City 33,Virginia,East,TEC-4331,Technology,Computers,Computers Product 43,496.2,9,0.2,49.56
US-1178,2023-10-25,2023-10-28,Same Day,CG-98299,Customer 310,Home Office,United States,City 78,Texas,Central,TEC-1647,Technology,Computers,Computers Product 10,496.3,4,0.0,67.28
US-1179,2022-07-12,2022-07-13,Second Class,CG-34906,Customer 493,Consumer,United States,City 95,Virginia,East,TEC-2922,Office Supplies,Art,Art Product 96,116.14,6,0.15,8.17
US-1180,2023-05-06,2023-05-13,First Class,CG-59894,Customer 239,Consumer,United States,City 69,Virginia,East,TEC-6886,Technology,Accessories,Accessories Product 40,603.87,9,0.15,136.86
US-1181,2022-09-25,2022-09-27,First Class,CG-51015,Customer 212,Consumer,United States,City 6,Alabama,South,TEC-4625,Furniture,Bookcases,Bookcases Product 95,283.69,8,0.15,27.25
US-1182,2022-05-30,2022-06-01,Same Day,CG-84683,Customer 427,Consumer,United States,City 32,Tennessee,South,TEC-9180,Technology,Computers,Computers Product 71,638.03,4,0.15,82.9
US-1183,2023-11-02,2023-11-04,First Class,CG-32185,Customer 72,Home Office,United States,City 93,Michigan,Central,TEC-9954,Office Supplies,Binders,Binders Product 63,111.2,8,0.2,13.43
US-1184,2022-07-08,2022-07-12,Second Class,CG-92667,Customer 119,Consumer,United States,City 9,California,West,TEC-3474,Office Supplies,Art,Art Product 2,104.88,1,0.0,7.72
US-1185,2022-08-12,2022-08-18,Same Day,CG-12061,Customer 4,Home Office,United States,City 69,Texas,Central,TEC-7739,Office Supplies,Binders,Binders Product 2,101.23,10,0.2,15.17
US-1186,2022-01-18,2022-01-25,Second Class,CG-24026,Customer 471,Consumer,United States,City 13,Ohio,Central,TEC-9591,Office Supplies,Art,Art Product 20,172.56,9,0.2,30.64
US-1187,2022-09-04,2022-09-07,Same Day,CG-70161,Customer 290,Corporate,United States,City 32,Ohio,Central,TEC-4700,Technology,Accessories,Accessories Product 39,930.64,7,0.0,103.89
US-1188,2023-12-02,2023-12-07,Same Day,CG-17355,Customer 327,Corporate,United States,City 2,California,West,TEC-3807,Technology,Accessories,Accessories Product 11,674.46,7,0.2,107.35
US-1189,2023-05-27,2023-05-29,Same Day,CG-45532,Customer 24,Home Office,United States,City 10,Texas,Central,TEC-5593,Furniture,Bookcases,Bookcases Product 70,628.47,1,0.1,29.96
US-1190,2023-08-01,2023-08-03,Same Day,CG-20084,Customer 154,Consumer,United States,City 21,Pennsylvania,East,TEC-4939,Office Supplies,Paper,Paper Product 73,58.01,4,0.25,4.88
US-1191,2023-02-03,2023-02-08,First Class,CG-17038,Customer 51,Home Office,United States,City 56,Michigan,Central,TEC-4803,Office Supplies,Art,Art Product 10,10.0,3,0.0,0.88
US-1192,2022-12-15,2022-12-19,Second Class,CG-56636,Customer 284,Consumer,United States,City 49,Tennessee,South,TEC-8075,Office Supplies,Art,Art Product 24,62.04,5,0.2,8.01
US-1193,2023-11-28,2023-12-04,Standard Class,CG-20752,Customer 138,Home Office,United States,City 20,Georgia,South,TEC-7225,Office Supplies,Art,Art Product 92,117.09,5,0.1,27.23
US-1194,2023-10-12,2023-10-13,First Class,CG-68292,Customer 185,Corporate,United States,City 98,Tennessee,South,TEC-5419,Technology,Accessories,Accessories Product 14,690.08,2,0.0,83.61
US-1195,2022-05-16,2022-05-20,Standard Class,CG-13442,Customer 46,Home Office,United States,City 46,Alabama,South,TEC-2524,Technology,Phones,Phones Product 77,320.32,9,0.25,55.93
US-1196,2023-09-05,2023-09-11,Second Class,CG-84967,Customer 267,Corporate,United States,City 22,Oregon,West,TEC-7237,Furniture,Tables,Tables Product 22,101.97,7,0.0,15.63
US-1197,2022-05-23,2022-05-27,First Class,CG-65194,Customer 154,Consumer,United States,City 62,Michigan,Central,TEC-2260,Furniture,Tables,Tables Product 47,476.92,2,0.1,29.2
US-1198,2022-09-15,2022-09-18,Standard Class,CG-61864,Customer 171,Corporate,United States,City 80,North Carolina,South,TEC-7224,Technology,Accessories,Accessories Product 43,157.37,2,0.1,34.26
US-1199,2023-03-27,2023-03-31,First Class,CG-33283,Customer 494,Corporate,United States,City 51,Pennsylvania,East,TEC-6228,Furniture,Tables,Tables Product 38,282.82,10,0.1,36.63
US-1200,2023-12-13,2023-12-16,Standard Class,CG-83905,Customer 103,Corporate,United States,City 76,Pennsylvania,East,TEC-9939,Office Supplies,Binders,Binders Product 24,20.28,5,0.2,1.7
US-1201,2023-11-30,2023-12-07,Same Day,CG-98208,Customer 256,Corporate,United States,City 18,North Carolina,South,TEC-5961,Office Supplies,Paper,Paper Product 31,100.26,5,0.0,12.31
US-1202,2022-09-16,2022-09-20,Same Day,CG-80040,Customer 260,Consumer,United States,City 89,Alabama,South,TEC-7853,Office Supplies,Paper,Paper Product 70,77.5,8,0.25,12.2
US-1203,2022-02-07,2022-02-13,Standard Class,CG-83822,Customer 331,Consumer,United States,City 87,California,West,TEC-7547,Furniture,Bookcases,Bookcases Product 97,139.86,6,0.1,10.39
US-1204,2022-12-06,2022-12-12,Second Class,CG-68429,Customer 192,Corporate,United States,City 51,California,West,TEC-8586,Furniture,Chairs,Chairs Product 99,318.04,4,0.25,31.99
US-1205,2023-11-27,2023-11-30,Same Day,CG-21253,Customer 60,Consumer,United States,City 94,Pennsylvania,East,TEC-3321,Office Supplies,Art,Art Product 45,135.58,8,0.0,7.12
US-1206,2022-11-16,2022-11-20,Same Day,CG-51800,Customer 35,Corporate,United States,City 39,Virginia,East,TEC-1732,Furniture,Tables,Tables Product 91,69.88,8,0.0,9.16
US-1207,2022-04-28,2022-04-30,Second Class,CG-53383,Customer 287,Home Office,United States,City 55,Washington,West,TEC-8570,Technology,Computers,Computers Product 30,566.46,4,0.25,63.77
US-1208,2023-02-19,2023-02-21,Same Day,CG-87621,Customer 220,Corporate,United States,City 50,Virginia,East,TEC-1072,Office Supplies,Paper,Paper Product 91,177.56,1,0.25,22.54
US-1209,2022-08-08,2022-08-11,Second Class,CG-69972,Customer 59,Home Office,United States,City 34,California,West,TEC-9019,Technology,Computers,Computers Product 68,735.86,3,0.15,112.86
US-1210,2023-10-17,2023-10-20,Same Day,CG-90918,Customer 89,Home Office,United States,City 87,Alabama,South,TEC-5873,Furniture,Bookcases,Bookcases Product 79,609.11,2,0.15,91.5
US-1211,2023-08-28,2023-08-29,Second Class,CG-58929,Customer 356,Consumer,United States,City 19,Pennsylvania,East,TEC-9369,Technology,Accessories,Accessories Product 50,450.21,4,0.15,89.4
US-1212,2023-03-05,2023-03-11,Second Class,CG-82733,Customer 86,Consumer,United States,City 63,Alabama,South,TEC-5732,Office Supplies,Paper,Paper Product 18,132.27,8,0.25,26.73
US-1213,2022-07-11,2022-07-13,Same Day,CG-83607,Customer 259,Consumer,United States,City 84,Oregon,West,TEC-9109,Furniture,Tables,Tables Product 53,155.26,8,0.1,16.68
US-1214,2023-12-03,2023-12-04,Second Class,CG-48284,Customer 17,Consumer,United States,City 36,Alabama,South,TEC-4683,Furniture,Tables,Tables Product 69,458.76,2,0.25,4.43
US-1215,2022-10-23,2022-10-30,First Class,CG-81046,Customer 422,Home Office,United States,City 97,Georgia,South,TEC-1681,Technology,Computers,Computers Product 98,263.35,2,0.15,12.65
US-1216,2023-03-28,2023-04-04,Standard Class,CG-68947,Customer 135,Home Office,United States,City 45,Georgia,South,TEC-2425,Office Supplies,Paper,Paper Product 57,86.53,4,0.15,14.11
US-1217,2022-05-01,2022-05-08,Second Class,CG-37124,Customer 413,Consumer,United States,City 8,Michigan,Central,TEC-6747,Technology,Phones,Phones Product 69,800.47,10,0.1,123.04
US-1218,2022-10-15,2022-10-20,First Class,CG-77425,Customer 461,Home Office,United States,City 87,Pennsylvania,East,TEC-2560,Office Supplies,Art,Art Product 18,181.43,5,0.15,6.75
US-1219,2023-02-26,2023-03-05,Second Class,CG-98635,Customer 202,Consumer,United States,City 63,Florida,East,TEC-3329,Technology,Computers,Computers Product 74,159.32,3,0.15,23.46
US-1220,2023-10-10,2023-10-14,First Class,CG-58374,Customer 233,Corporate,United States,City 63,Alabama,South,TEC-6362,Furniture,Bookcases,Bookcases Product 75,357.61,2,0.0,28.14
US-1221,2022-01-03,2022-01-05,Same Day,CG-37767,Customer 254,Consumer,United States,City 35,Tennessee,South,TEC-6289,Office Supplies,Paper,Paper Product 37,10.0,9,0.2,1.15
US-1222,2022-12-12,2022-12-13,Same Day,CG-12134,Customer 64,Corporate,United States,City 21,Virginia,East,TEC-8230,Office Supplies,Art,Art Product 59,34.78,1,0.0,5.57
US-1223,2022-01-01,2022-01-07,First Class,CG-42819,Customer 43,Consumer,United States,City 48,Pennsylvania,East,TEC-3711,Furniture,Chairs,Chairs Product 7,354.99,5,0.0,15.05
US-1224,2023-02-10,2023-02-11,Second Class,CG-72496,Customer 40,Home Office,United States,City 17,Virginia,East,TEC-4705,Office Supplies,Binders,Binders Product 67,74.31,2,0.0,4.19
US-1225,2023-11-28,2023-12-02,Standard Class,CG-40008,Customer 197,Consumer,United States,City 12,Oregon,West,TEC-2678,Furniture,Chairs,Chairs Product 14,290.6,7,0.1,34.35
US-1226,2022-11-17,2022-11-22,Standard Class,CG-89995,Customer 333,Consumer,United States,City 22,Virginia,East,TEC-8210,Furniture,Tables,Tables Product 45,152.14,3,0.0,15.24
US-1227,2022-08-07,2022-08-08,Standard Class,CG-28351,Customer 386,Home Office,United States,City 16,Virginia,East,TEC-7291,Office Supplies,Art,Art Product 45,73.49,8,0.1,5.32
US-1228,2023-03-16,2023-03-21,First Class,CG-13515,Customer 435,Home Office,United States,City 85,Pennsylvania,East,TEC-5942,Furniture,Chairs,Chairs Product 27,283.95,2,0.1,10.96
US-1229,2023-06-15,2023-06-19,Same Day,CG-24777,Customer 124,Corporate,United States,City 64,Virginia,East,TEC-2163,Office Supplies,Art,Art Product 68,72.32,1,0.1,3.48
US-1230,2022-01-13,2022-01-18,Second Class,CG-71736,Customer 489,Home Office,United States,City 99,Virginia,East,TEC-2195,Furniture,Tables,Tables Product 3,594.71,7,0.15,48.42
US-1231,2023-08-25,2023-08-30,First Class,CG-92388,Customer 365,Consumer,United States,City 65,Illinois,Central,TEC-7806,Technology,Phones,Phones Product 55,360.05,1,0.2,57.86
US-1232,2023-12-20,2023-12-25,Second Class,CG-30365,Customer 275,Consumer,United States,City 42,Pennsylvania,East,TEC-7401,Furniture,Chairs,Chairs Product 76,283.15,5,0.0,20.15
US-1233,2023-10-12,2023-10-13,Second Class,CG-21300,Customer 474,Home Office,United States,City 56,Oregon,West,TEC-2900,Office Supplies,Art,Art Product 59,130.71,7,0.1,21.63
US-1234,2023-09-19,2023-09-25,Standard Class,CG-31473,Customer 255,Consumer,United States,City 45,Illinois,Central,TEC-9568,Office Supplies,Paper,Paper Product 67,73.47,1,0.1,6.28
US-1235,2022-09-23,2022-09-26,Same Day,CG-45649,Customer 269,Home Office,United States,City 9,Pennsylvania,East,TEC-5308,Technology,Computers,Computers Product 92,444.99,2,0.0,15.53
US-1236,2023-08-14,2023-08-18,Second Class,CG-58193,Customer 81,Home Office,United States,City 33,Alabama,South,TEC-2685,Office Supplies,Paper,Paper Product 74,24.24,6,0.0,4.9
US-1237,2023-11-22,2023-11-23,Same Day,CG-57707,Customer 197,Consumer,United States,City 20,New York,East,TEC-3932,Office Supplies,Paper,Paper Product 5,182.25,1,0.1,19.15
US-1238,2023-07-21,2023-07-27,First Class,CG-45554,Customer 423,Corporate,United States,City 10,North Carolina,South,TEC-7108,Office Supplies,Art,Art Product 16,128.83,4,0.2,17.87
US-1239,2023-05-30,2023-05-31,Same Day,CG-47002,Customer 397,Home Office,United States,City 40,Florida,East,TEC-6362,Office Supplies,Paper,Paper Product 12,253.94,1,0.2,47.53
US-1240,2023-07-21,2023-07-27,Second Class,CG-70807,Customer 189,Corporate,United States,City 76,Illinois,Central,TEC-9083,Furniture,Chairs,Chairs Product 99,280.81,10,0.15,11.73
US-1241,2022-07-20,2022-07-22,First Class,CG-93354,Customer 430,Consumer,United States,City 89,Florida,East,TEC-1157,Office Supplies,Art,Art Product 43,19.68,7,0.0,2.6
US-1242,2022-01-02,2022-01-06,Same Day,CG-17850,Customer 498,Consumer,United States,City 19,Texas,Central,TEC-5584,Office Supplies,Binders,Binders Product 12,62.18,9,0.1,2.16
US-1243,2022-02-14,2022-02-15,Second Class,CG-93521,Customer 420,Corporate,United States,City 51,Tennessee,South,TEC-2226,Technology,Accessories,Accessories Product 76,370.69,2,0.25,35.56
US-1244,2023-08-05,2023-08-12,Same Day,CG-52762,Customer 163,Corporate,United States,City 58,Florida,East,TEC-5455,Technology,Computers,Computers Product 30,837.43,5,0.15,162.53
US-1245,2022-03-18,2022-03-22,First Class,CG-63282,Customer 62,Consumer,United States,City 69,Washington,West,TEC-6870,Technology,Phones,Phones Product 99,498.41,3,0.2,111.64
US-1246,2022-08-01,2022-08-08,First Class,CG-89076,Customer 21,Consumer,United States,City 28,Tennessee,South,TEC-6370,Furniture,Tables,Tables Product 19,311.61,2,0.1,14.19
US-1247,2022-04-04,2022-04-07,Second Class,CG-14073,Customer 488,Home Office,United States,City 52,Michigan,Central,TEC-8408,Office Supplies,Paper,Paper Product 72,176.16,1,0.15,26.83
US-1248,2023-07-18,2023-07-19,Second Class,CG-27133,Customer 102,Consumer,United States,City 52,Georgia,South,TEC-7098,Technology,Phones,Phones Product 88,292.55,2,0.0,41.1
US-1249,2023-10-08,2023-10-14,Same Day,CG-26880,Customer 48,Consumer,United States,City 43,Texas,Central,TEC-3007,Office Supplies,Paper,Paper Product 6,56.22,2,0.1,2.08
US-1250,2023-04-18,2023-04-24,Same Day,CG-32650,Customer 182,Corporate,United States,City 28,Alabama,South,TEC-4066,Technology,Phones,Phones Product 36,685.24,1,0.2,168.21
US-1251,2022-10-14,2022-10-18,Same Day,CG-17992,Customer 45,Home Office,United States,City 36,Washington,West,TEC-7275,Furniture,Chairs,Chairs Product 18,90.21,5,0.2,9.25
US-1252,2023-03-06,2023-03-11,Same Day,CG-55093,Customer 468,Corporate,United States,City 73,New York,East,TEC-9231,Technology,Accessories,Accessories Product 42,369.87,6,0.2,46.47
